Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Rhizobiaceae	0.115158959526602	-0.164077625837171	0.124532389814408	-0.107838929802688	0.703833291087698	0.0485841014926085	-0.00401947406528892	0.398475491810833	-0.107550764775812	0.0361263971251762	0.290149386230655	-0.0369088403039482	-0.160855062663296	0.521074006393136	0.089307530422981	0.596015834049385	-0.188944543147899	-0.0622342550217841	1	0.432555907045102	0.263877751470176	-0.209295475087333	0.190864047071873	0.25474973608145	-0.0748845119684407	-0.0980899333018392	0.510048102291678	-0.120122339081858	-0.303487347695767	0.340441320452566	0.327847169691679	-0.102740344800343	-0.129800725318675	0.138005109734852	-0.00591545035935683	-0.392687410983348	0.117632699081934	0.0678505695947227	-0.30797695790373	0.10637208375982	0.199684553587554	0.293067361586081	0.126246181860282	-0.19780384139538	-0.263372693150096	-0.291187536217313	-0.211235789944755	0.207938757590177	0.305420415824195	0.0195076492451485	-0.199966594631318	-0.000849342082863504	-0.0631174527160841	0.0761354940410523	0.0603792241317184	-0.150937694980161	0.317412422789293	0.198073798636723	0.0972338715346502	0.337019246057675	-0.0396628963912296	-0.046934337751149	-0.0666217718920984	-0.131848374280537	0.22541570336014	0.0589289555935308	0.0254024822190785	0.398542930466633	-0.136551419086451	-0.100460728997791	0.0929341909667518	0.119530180716678	0.039152402622936	0.343542305187775	0.519219749700019	-0.0401147422680644	0.172963501880491	0.167390621270584	0.0590313395586358	0.404249618107672	-0.0515346897503988	0.200897016162189	-0.0564211508201233	-0.0915646170653939	-0.419444847881223	0.0378198097171275	-0.129866886692116	0.202183998776692	-0.0594223572832212	0.317597186095267	-0.258075753340583	0.295546490176252	-0.226109885839525	-0.104155485563981	0.0265138326816018	-0.184512317692495	0.321898528214024	0.555608508202812	-0.19761656820363	-0.0449668218493032	0.153831800543711	0.350253541214134	-0.289917545334003	0.485687413571786	0.0837665232938912	-0.383301662352409	0.194274208958637	-0.27337115876503	0.339484598739713	0.0618966710839731	-0.0422682450558521	-0.233125556940096	0.325852142271256	-0.0942315558987262	0.174736319837639	0.253536258923553	0.465888688523105	0.0862841646572168	0.0567866252481379	0.374196034409246	0.0491606113408258	0.0559291014556127	0.0396757181092096	-0.107309991297362	-0.212756472388385	0.0438795972407425	0.155804501778331	0.00441403187797737	0.295871526972987	-0.250552422101749	0.0248875473419136	0.0981649235307212	-0.0845142707454445	0.283653311005668	0.208203794329147	-0.215081272923138	-0.146027071828391	0.187171551773264
Rhodobacteraceae	0.0361905515255782	0.0205910552236507	-0.0556402079017632	-0.494821138760467	0.619562587447244	-0.370095088387532	-0.413447693135305	0.772058439796101	-0.256503105452506	-0.225886959198653	0.577836395132746	-0.202343479287001	-0.250967381731211	0.252675085149395	0.380203773911152	0.522932149474202	0.0420662839865288	-0.107383355025698	0.432555907045102	1	0.409893689220785	-0.345967191651968	0.403316288163318	0.699263690962016	-0.225845150267816	0.254943640939015	0.00893548968085048	-0.35000107359296	0.0154928241060396	0.68436743028689	-0.0219791153025496	-0.00670784066205202	0.184817863834775	0.133543168075858	0.0457305817787251	-0.262124478568136	-0.0945758326293181	-0.431115711330873	-0.428122748414746	-0.274820412392639	-0.12984502928241	0.689592334929095	0.298603139498516	0.435657531606717	-0.00553651755899307	-0.431152579904735	-0.501240637527549	0.417134629115433	0.29606824122066	-0.330682951645961	-0.290512600529883	0.0358451394969199	-0.228781159846979	-0.0125349576143018	0.219065094563979	-0.387139842028081	0.513915404182256	0.297510167899419	0.490025938352131	0.194107236686718	-0.0319437634024728	-0.494979212627296	-0.194085247787386	-0.188316656790195	0.591503694454822	-0.026459182145248	-0.173252880425599	0.886300836631804	-0.206460158036158	-0.204627606950376	-0.235577402435674	0.176076378938512	0.0513550729088941	0.243294832928182	0.665434947806928	0.0499783785551991	-0.0534122261504161	-0.263399993809149	0.324588018934594	-0.017192914224053	-0.461705067074489	-0.0448712004555601	0.0938747165372514	-0.263512579545732	-0.101896720477478	0.133006985618074	-0.35256312241009	-0.0794020656140977	0.268314259181223	-0.0848190193616369	-0.353934094185131	0.170696621275464	-0.413152545426278	0.251990425825365	0.46449131489404	-0.37066862643944	-0.050977226116352	0.901695941447792	-0.280010929220459	0.211744029251661	-0.101282541561307	0.13136281966974	-0.348894551885892	0.77889351044816	0.117828765938766	-0.384538887327992	0.115163266632586	-0.0978977080677399	0.0807797709168008	0.0678854057503514	-0.168458855242969	-0.27565851952027	-0.0184306027211535	0.0365754796869156	0.582323625890155	0.213335435754896	0.0698104989985053	0.624356288979925	0.574999095885475	-0.175399439465752	0.514796913658838	-0.193361911966174	0.539817557459277	-0.078678852846825	0.304575994602326	0.625122468299237	0.579377429343612	-0.130702350608526	-0.15379540754786	-0.278309757243138	0.392348831006615	-0.252635204927234	-0.31226585349816	0.707585007749376	-0.27343949918652	-0.387093671355164	-0.377206213657322	0.54965983687486
Nitrospiraceae	0.464824561890331	-0.00579667375904634	0.0746496771121379	-0.585619370699321	0.194203198956287	-0.515446685665673	-0.16854289738315	0.290385719335147	0.275474094286373	-0.359692492987035	0.423072468818035	-0.273718735654478	0.223362327202848	0.165432401191234	0.73113034861539	0.326834504701505	0.027403175320376	0.114154113704584	0.263877751470176	0.409893689220785	1	-0.290171814593448	0.142124398506493	0.33414195270702	-0.392325195135761	0.58212496422009	-0.0798627797080406	-0.453644710192351	0.376451493126811	0.189535498320411	-0.230809058280018	0.455963263592235	0.525403069870836	-0.100877148424186	0.198764028184545	-0.276685988610819	-0.0690878767832111	-0.568429041545627	-0.293792055564196	-0.2939024873389	-0.125386330920077	0.646932476920555	0.176772545675032	0.144479128197134	0.0968378234875699	-0.181755233741477	-0.412915234554015	0.806661104284475	0.281076302101982	-0.157561095708894	-0.254381995573975	-0.252947525262891	-0.334833851829912	-0.297390704860409	0.140923132518164	-0.35198011929006	0.259989481650946	0.54738392280471	0.493032263944405	0.42650595001444	0.585155313482692	-0.403378277071105	0.314266516958224	-0.214762264541833	0.440990026267073	0.176836274745791	-0.265909364230369	0.443741210347522	0.138166107145386	-0.0671505763885749	-0.452971254303312	0.558163180012373	0.36237381379186	0.638336450115206	0.539631684440633	0.268901175175711	0.225391904159292	-0.242226472341994	0.411317354572175	-0.180230318641659	-0.598400987794601	0.159614294705066	0.181688374216923	-0.264328148886171	-0.0895759215667931	-0.217015766296948	-0.28372303635601	0.037082276465827	-0.0101320833550291	-0.232239279594632	-0.30504873010858	0.3198222516008	-0.161700558456187	-0.25985501324546	0.688338193069667	-0.362750851227122	-0.114921153004418	0.386806090727156	-0.402585947929506	0.269350091139399	-0.184891724291387	0.409184677685605	-0.284817947852688	0.345304326306292	0.506376062920591	-0.302613180036818	-0.15916337195437	0.130795991540815	-0.224612552389954	0.223542192256587	-0.13265382774721	-0.210262238966769	-0.316103191493721	0.111846606107598	0.62318248933632	0.177388935709285	-0.346146260948791	0.402749795803645	0.535982876569446	0.0164859752352326	0.230226855951713	-0.00322594203282653	-0.177267562770809	0.339496082295996	0.260624196039887	0.396054037481083	0.338896672345155	-0.261781854091508	-0.384440224442908	-0.33926815137419	0.000999096441613988	-0.337517280858617	0.100571557733823	0.694956459914332	-0.415883546586071	-0.501612839224718	-0.251918185931918	0.552341091861053
Methylococcaceae	0.0387571501995156	-0.293147099407421	-0.085616446704676	0.579969124749937	0.0955762223486239	0.333448455898454	0.304681477698139	-0.13053580712817	-0.0660886660403317	0.146271100555356	-0.294537160066895	0.121791729804112	-0.137934303344686	0.261771073890376	-0.16857908896276	-0.167500349756871	-0.362507074036999	-0.0795288452951588	-0.209295475087333	-0.345967191651968	-0.290171814593448	1	-0.209464179139619	-0.2401260580024	0.0658834227226378	-0.546485534053446	0.548751549683292	0.589754747020867	-0.304348432579178	-0.220749591035425	-0.103557131405764	-0.196004289048399	-0.297167173683225	0.534947889007956	0.376335842297205	0.350341089711434	-0.334203406720254	0.253805285891616	0.683661436124463	0.420915726512005	0.25229557022946	-0.330679333995584	-0.229417343184041	-0.217606260198156	0.163107524062264	0.341621214245853	0.58693475641269	-0.43211513113417	-0.303991417762753	0.34555202515499	0.123241772957055	-0.0165810519026985	0.383381751017631	-0.046768889669009	-0.132767407493365	0.23504157983988	-0.0369706406167243	-0.408509416129806	-0.347852691673795	-0.251186183214118	-0.293788060612244	0.515703450159828	-0.237359384387608	0.502950548471016	0.10380330301326	0.132480683259285	0.298575464606959	-0.29926378510575	-0.218075454203007	0.598779527114143	0.00325263286763669	-0.362048796888218	-0.217713110132878	-0.125078857458036	-0.0877111718242175	-0.24076372017621	0.153243379515788	0.0793019582659068	-0.468203948786516	0.0527579245972007	0.155552991151197	0.587246463995255	-0.278099852247873	0.601468291265068	-0.110302653626461	0.116370995126555	0.880955152791625	-0.119735920794825	-0.351273669877986	-0.161881243887547	0.912382014558366	-0.143423632615891	0.473941439067058	-0.106483028562233	-0.448110166137155	0.394474356475538	0.0748738258439721	-0.169472730294208	0.44722782171142	0.0642801336530626	0.509900826528368	-0.277149402911938	0.410199336200669	-0.195354284439622	-0.45564978077561	0.290258084663313	0.1797628269371	-0.116331310155302	-0.20273275638687	0.00327092469541899	0.0182804166152062	0.0768597259559713	-0.0547181109762473	0.0113043764734084	-0.451897132594367	-0.29048508186105	0.0427202910931536	-0.143546670805529	-0.349966318117336	-0.0442779140421978	0.0144002650495403	0.0977077753552074	-0.110280669061996	-0.164733342050746	-0.47293368033791	-0.399583405967222	-0.202385130126819	0.146780192809438	0.230095426917571	0.104202821137475	-0.0785924220405004	0.222183631723773	0.0939541886993962	-0.374162420644465	0.454448308338885	0.277487139236586	0.264381303913841	-0.30415283254961
Nocardioidaceae	0.0963868241569313	0.201284493157292	-0.0556049552587633	-0.131905422357918	0.324331400214549	-0.0179924723737287	-0.0675728753131908	0.336449013308936	0.122766507411343	-0.160065668786355	0.152526954813083	-0.184957039423387	0.131446920369706	0.222533445044879	0.346653043961403	0.511879392210532	0.0924316467110827	0.00223418906182764	0.190864047071873	0.403316288163318	0.142124398506493	-0.209464179139619	1	0.651695648347209	-0.193856960627325	0.215077403071283	0.000637722363338025	-0.233101353384712	-0.175595310605146	0.249571166590216	0.465684577338767	0.0873356368654339	0.156461905968268	-0.210580699418744	0.210516534023846	0.250122542801234	-0.112426422578953	-0.220875274025676	-0.0758591571993429	-0.172634624281625	0.0991819958670673	0.303771511962584	0.0951458384861172	0.272696716261735	-0.0114181063314125	0.0754398118324821	-0.0898521453960331	0.264078312641798	0.0344398629871303	0.157532003569255	0.157226681678231	0.398889244133006	0.135122175183934	0.22067111050221	0.330530599485995	-0.0989068414709095	0.314512744463967	0.113923971739983	0.191144737549527	-0.190157401696051	0.0159401663002583	-0.318386860693343	-0.0385526166111592	-0.112034610308379	0.298080977649023	0.10368769458393	0.158868312528544	0.452018986922475	0.139887313587282	-0.219696168050171	-0.0378706991502908	0.114017054742103	0.301316573537149	-0.0278784877597822	0.415172582334651	0.138433958536763	-0.173720280977495	-0.0550774114474321	0.074437393407742	0.292421552647878	-0.20066240443535	-0.088041685913391	0.216248632760184	-0.0419919192612341	0.270899041106513	0.600425303745031	-0.00431087799154266	-0.17967595953985	0.128615163099026	0.03911286515258	-0.206340306998276	0.16864231262328	0.187771135282226	0.361244649630604	0.256664454949985	0.0578526546838411	-0.278521201235156	0.501097811292615	0.0446361806248223	0.0770232039517602	0.0759232429209039	0.0540009882025696	0.0762804887366694	0.221645716969932	0.262036096183783	-0.118675020008218	0.211028758126086	0.285539110825061	0.0854117199820081	0.346292016444932	-0.0741446167596134	-0.388987957273877	0.0973717719404729	0.174432872713174	0.215467909873556	0.251307413899534	0.211060546983396	-0.060202044442511	0.358572841919162	-0.24615206042956	0.427883855495232	0.0705080402844028	0.279988868205903	0.017535719135422	-0.165828641080427	0.167411718075057	0.201400107192269	-0.194617510492531	-0.173827381443449	-0.12155323391554	0.18642658508972	0.0864404076210783	-0.170837763199191	0.306153938124758	-0.0675637122868449	-0.0436514924329364	-0.0115980173778656	0.0331604747900905
Micromonosporaceae	0.0230103918044173	0.00691928768919752	-0.0742798870711157	-0.280262367101581	0.445681966548484	-0.245439041248332	-0.242349956226547	0.479158588701592	-0.0496613338370395	-0.203199094948176	0.292305311460258	-0.293087542600151	-0.064056751303517	0.230620237479423	0.47916668210692	0.56924637511152	-0.19422716034771	-0.264720821347901	0.25474973608145	0.699263690962016	0.33414195270702	-0.2401260580024	0.651695648347209	1	-0.26659723381738	0.285774303574757	-0.0278194029780244	-0.247287044777009	-0.0521970859188096	0.324933082543502	0.0325348929853892	-0.0150617656406529	0.308587312386535	-0.109477853136714	0.314696465172558	0.102806412191576	-0.2583410327702	-0.483039033261772	-0.333649373813368	-0.256695607859514	-0.112135134630291	0.689959447803824	0.125220056773671	0.621113766994175	0.0960412266422674	-0.303907177993044	-0.297299226592613	0.365093230246522	0.108307048752733	-0.283963342804411	-0.240375053624931	0.0852925479302731	0.112128272167863	0.148286797625611	0.226865612522462	-0.346854315824205	0.267343570363782	0.162696352226045	0.610335592044683	-0.1029858317045	-0.0199592634545785	-0.3913686229963	-0.110727348091287	0.123876089338478	0.35417644617243	-0.259327487586631	0.0316231434218258	0.62100352721178	0.0597083799518088	-0.228116805542751	-0.120827249637754	0.182683501993365	0.227839510077684	0.0822387100751371	0.45977753765837	0.228607293373775	-0.095186899791986	-0.262314850889971	0.00121000386966901	0.00673474704609646	-0.40907476226089	-0.0137837145127825	0.164036018761164	-0.0619406756745667	-0.0372460782663402	0.282515920244693	-0.175265294771954	-0.0631924202907356	-0.0139873647327082	-0.258049187414116	-0.291214191948459	0.195028747185278	-0.12910721973839	0.295508528546529	0.407757310909731	-0.282385723804888	-0.112391078048915	0.763122388426906	-0.0720508351712814	0.193552627265715	-0.0453945868929038	-0.0191365092865801	-0.32653411181959	0.608127419453519	0.12736286343027	-0.359513953286927	0.0843473632876874	-0.082135783095002	-0.109045527190735	0.22681141443118	-0.0843402030993358	-0.247236600454144	-0.107589395049087	0.286335519716026	0.55532135193898	-0.0375062405784186	0.11952179592552	0.27348365541777	0.626997969638489	-0.233753283922236	0.594408258816699	-0.204158758387625	0.488239336885345	0.0832238275384193	-0.0554943326195302	0.431795078305302	0.204755657097704	-0.182286557710008	-0.21513707285365	-0.161599697699335	0.599367615881878	-0.28350529525932	-0.331928605850222	0.562593597772259	-0.210632411367651	-0.154067968588286	-0.304572840389246	0.348565340458766
Enterobacteriaceae	-0.39667765656922	-0.255625813743386	0.0664859734052541	0.458427653048452	-0.0180593353183955	0.403128780139206	0.0894843106922016	-0.0685707717757318	-0.236233838390388	-0.00842481852216594	-0.403221641512049	0.0391256220552124	-0.424477944830354	0.0234527507331941	-0.398078961973848	-0.250951850919683	-0.166415658829575	-0.145233420281508	-0.0748845119684407	-0.225845150267816	-0.392325195135761	0.0658834227226378	-0.193856960627325	-0.26659723381738	1	-0.443608901617623	0.0178011293186708	0.329479679364817	-0.206586011506349	-0.0193109666870616	0.135243226474904	-0.227815758089526	-0.300152869930388	-0.129619032204654	-0.372272637133404	0.211669331457668	-0.0771660520542	0.429714708976721	0.118537840207851	0.400347068801901	0.150751159079085	-0.326456040054071	-0.334231218085785	-0.130529666200673	0.114254799323913	0.0608788887483941	0.188800219958487	-0.474638083538795	0.000206151192425875	0.0434034095356067	0.00706189081434723	-0.0913639164241047	0.0949907670172741	0.107707615947487	-0.444027783919523	0.196518105687434	-0.125760193962249	-0.391189495678704	-0.235116797118013	-0.169400343090091	-0.306226805125097	0.470895533722141	-0.0737512503581801	0.32543530107493	-0.251712102145196	-0.0755873998442706	0.00458082626117018	-0.338263298141372	-0.241591334745306	0.107667006702683	0.424206379978519	-0.327318424352752	-0.266921066526409	-0.28644300754273	-0.313014380464006	-0.138562088756549	-0.418123178009219	0.337171294658149	-0.10098613055785	0.200712983006605	0.509754057210742	-0.124266195516304	-0.306213664910846	0.0116296573717183	-0.165898395012807	-0.0464111379080738	-0.0292175066033181	0.162951982167163	-0.145262160426237	0.15690493272659	0.124707171729643	-0.362643034941122	-0.0724781980090162	-0.0646225939223143	-0.371684913735474	0.116609006851676	0.131495790531908	-0.196925064407364	0.220577450833631	-0.120865869348342	-0.0807632866984065	-0.109922285834909	0.0483873332605858	-0.134052125625594	-0.315829588904163	0.127228063681519	0.0408960208918056	0.0289621996822839	0.263139885923073	-0.218281371251203	-0.0197476762483865	0.575085775583323	0.355587668785814	-0.0223291757356659	-0.354907804243949	0.0440365887113477	0.284972804547115	-0.235445350967397	-0.336064033035615	0.101357260625004	-0.267455916456749	-0.0827281318119833	-0.132900407041629	-0.279592026975403	0.104969237744687	-0.306940527232917	-0.234718030453429	0.164708403345555	0.467327190106714	0.0853066317358012	0.156421275448294	0.183898868483661	0.00833994164150941	-0.324472002209248	0.241731351224642	0.460530437241281	0.0477205587811953	-0.397966224762101
Spirochaetaceae	0.432240230627324	0.319554824958822	0.0462314844444975	-0.771336017991452	-0.198875571934637	-0.657792302427837	-0.286699638993113	0.0610930898333608	0.418327314419071	-0.454945720667087	0.275341152586797	-0.352765504867875	0.538454430702247	-0.263550610429721	0.735004976408866	0.085117479609486	0.358586296831728	0.177020429157542	-0.0980899333018392	0.254943640939015	0.58212496422009	-0.546485534053446	0.215077403071283	0.285774303574757	-0.443608901617623	1	-0.407408673003757	-0.668194880716737	0.709315406684913	0.0355087063147375	-0.16554993146759	0.481812593873544	0.725243987596172	-0.318159044826295	0.20415110698022	-0.320841065228371	0.130131808838157	-0.649622436286563	-0.400893067467749	-0.58313213547522	-0.24983997593241	0.514608379716158	0.404329562533197	0.335898557314402	0.0430214066820841	-0.303621922931348	-0.521473693918422	0.736492889128915	0.267278012687192	-0.417043387762182	-0.370052949189806	-0.314925915057697	-0.378577102247849	-0.298618166440344	0.375477087807676	-0.422299678453703	0.0779862457880264	0.624436175541807	0.346782228223584	0.243245000671342	0.679605680777992	-0.608566308594365	0.385634014203619	-0.404603713073127	-0.0615604642371104	-0.207061933117406	-0.2870843997634	0.294995100209907	0.480554441313422	-0.330459245877003	-0.565825856137484	0.663895619585268	0.366422454370845	0.314816926287128	0.139298699165202	0.373783134793472	0.019650790858529	-0.447707226809192	0.477947252486886	-0.343605333331622	-0.62173000985861	-0.254217546597423	0.482114823129969	-0.487246156412413	0.206572687800241	-0.0527950599391694	-0.486775699567137	0.113401968325256	0.395535243861132	-0.231119554439963	-0.483307360149379	0.0920989333234811	-0.307283021887954	-0.09941405906043	0.841273488935263	-0.451729685220182	-0.219243239517141	0.114585337084844	-0.44687757991991	-0.0342705419247146	-0.309727027320997	0.240104343319572	-0.1698679999742	0.0471286385141353	0.5753027952968	-0.283254530736852	-0.377219592295266	0.384880192694603	-0.204609075189996	-0.048336653237702	-0.00144378305119783	-0.311764380077885	-0.39681652839418	0.255321883677086	0.624882691370866	0.146896367597472	-0.446330717494998	0.264023119695412	0.572591231396745	-0.0853641557543798	-0.0155170517178993	0.140804602866527	-0.166034825150666	0.249068083697776	0.468333487619075	0.535244079729502	0.203343924835514	-0.281435331839861	-0.519358033403773	-0.23949871091137	-0.0581055721492084	-0.516106587987339	0.0268225409940806	0.482140980199117	-0.725705661699161	-0.649929901982571	-0.312222476934519	0.383612733334809
Caulobacteraceae	0.177608680285503	-0.17561577653345	0.0240397628515788	0.391193643397757	0.551787401495634	0.206499978201311	0.116398577169228	0.189018514323204	-0.164771755544691	0.243191982556186	-0.0929765718452638	0.233269516828808	-0.183694008664339	0.610542264815468	-0.0509395810808294	0.407106776553608	-0.456485792267545	-0.12903410166483	0.510048102291678	0.00893548968085048	-0.0798627797080406	0.548751549683292	0.000637722363338025	-0.0278194029780244	0.0178011293186708	-0.407408673003757	1	0.507790005697283	-0.49173975517285	0.138385989375678	0.0478430382607869	-0.238999244146817	-0.386199422195102	0.285063931251065	0.309159132650767	0.0661778661863898	-0.229754609244308	0.284663819129424	0.20537685735648	0.216805810798793	0.417701166035384	-0.130037846070877	-0.0247583097238354	-0.330938786763519	-0.0332443732229267	-0.0399918299902899	0.425663591795179	-0.25824150356512	0.0131153121939986	0.313411987200069	-0.0351582287649055	0.0436774333164181	0.417752645561882	-0.0347402903947443	-0.133157890073042	-0.0680342169075704	0.276238867465053	-0.178692096705168	-0.38320562124647	0.0803229255394682	-0.307887455477384	0.441667421329489	-0.158387535853009	0.338489325274904	0.211502555735457	0.053473033597192	0.386202100386261	0.0456028283830486	-0.212767743495609	0.523720855102683	-0.0249136326972859	-0.0790695508217595	-0.233024933066778	0.157672457712345	0.251817302786092	-0.155350819463114	0.327207628630585	0.201166805384582	-0.326866281213822	0.360654869830838	-0.0114589876788996	0.675364335280211	-0.109342260893865	0.302360465425766	-0.382773447750304	0.154187326722621	0.456548846877223	0.169128032415566	-0.285728286693788	0.0423800492990917	0.410222375310307	0.0170777162118996	0.290693808404606	-0.0967191146233087	-0.393141003609403	0.13793258972004	0.357288712098745	0.177986164769804	0.303477085375338	-0.0518380979258294	0.524853205214905	0.0756089208687103	0.151833392228899	0.222757438527106	-0.285137512951334	0.0451152298716379	0.103832613117719	-0.095693655425013	-0.0866810505122418	-0.0283280539785284	0.013417061906985	-0.141765395562051	0.094530431778152	-0.123574828847222	-0.34693969288635	0.0311148911222334	0.350955231540275	0.0016458962476843	-0.23026199313728	0.33094905349132	0.0633905419613017	0.0431500689539578	-0.115467754898439	-0.307108519850489	-0.53317116236045	-0.267064320984652	-0.0698391601759997	0.13258405957179	0.327107593575649	0.0386013238664099	-0.136644468807178	0.22282140515161	0.0576977516953085	-0.116250283048857	0.478738911908651	0.0161544218062454	-0.00886410511731736	-0.113251355755151
Burkholderiales_incertae_sedis	-0.325467840657981	-0.15463324069326	0.116795784312571	0.797324124253818	0.0718123451607681	0.472047322604509	0.313005182010278	-0.0373079493653006	-0.237241136860748	0.359623468638071	-0.369997740038604	0.542856676382405	-0.241319829191258	0.361043634524164	-0.458782126631963	-0.072216633730603	-0.439301267731744	-0.0407091847257878	-0.120122339081858	-0.35000107359296	-0.453644710192351	0.589754747020867	-0.233101353384712	-0.247287044777009	0.329479679364817	-0.668194880716737	0.507790005697283	1	-0.464699831539483	-0.163691029071626	-0.0719709985867224	-0.397416023085212	-0.471084407742407	0.252803645132708	0.216616303704986	0.455240154626759	-0.412149415312971	0.724884231522763	0.59939080312006	0.330536894263021	0.52667444403864	-0.467952812281247	-0.190435256879089	-0.125883810699983	0.254490596764982	0.236098936581504	0.800602064866732	-0.672035825739011	-0.175436450024722	0.559046387442418	0.384960023671141	0.129895728518093	0.562097970317715	0.0368952357694533	-0.380165004955716	0.502427798663812	0.00465128392287959	-0.512200574413216	-0.363985469348449	-0.137505736383558	-0.533229691563405	0.716968056497347	-0.272665778702928	0.517561559803244	0.0967014014606926	0.155351641927343	0.368899843983901	-0.387389072530638	-0.334636521049766	0.601007052406339	0.438118061748015	-0.467846878202569	-0.414723707938099	-0.35922077214007	-0.193778007097768	-0.311601087957346	0.0273668976641092	0.473839583481305	-0.552087953307853	0.369613439313843	0.390150085282816	0.321377281801032	-0.342975157278807	0.307569582571389	0.0359724561015166	0.146649299308619	0.491777010085449	1.1195458382763e-05	-0.627456418968344	0.0253192256966618	0.489009432159352	-0.208441587107157	0.490092210183891	0.0370263234200418	-0.712878483153675	0.682933098810039	0.222008752736896	-0.218411033752382	0.639858442650683	0.266757805855023	0.442509534707602	-0.293277779319889	0.437804581987118	0.0060812468884991	-0.524947648574662	0.67886864824992	0.337633786056499	-0.248588180348689	-0.192010262413125	-0.166835717374186	0.15030904650087	0.222948015709122	0.227637806910211	-0.195550164046958	-0.62786538440174	-0.307983597853291	0.321192546433775	-0.186919441270072	-0.41391424128493	0.0310317447904499	0.203902534036415	-0.2573132381745	-0.19077788708062	-0.179784589203277	-0.410303522830324	-0.501427111142559	-0.275355987523579	0.465225728228694	0.183245630154991	0.573178457655193	-0.0189204421154301	0.604169993648694	0.132234818207576	-0.407348228825901	0.650143558184415	0.573265741289464	0.342058784855677	-0.384180294850896
